image,caption
421322723_3470543368.jpg,A man in a green shirt and sweater looks at his cellphone
421706022_1ddb6a7a78.jpg,a police officer in the middle of a parade
421730441_6b2267fd31.jpg,a man in a black hat standing in front of a brick wall and a sign
421808539_57abee6d55.jpg,A dog walking in the snow
421932359_edbf181f44.jpg,A brown and white dog is running across a brown field
422756764_e7eaac76bf.jpg,A brown dog is chasing after a yellow ball
422763475_0bc814dac6.jpg,A young boy plays with his dog in the snow
423066487_07757b2b49.jpg,A large man wearing a white hat
424307754_1e2f44d265.jpg,A black dog jumps up to a man 's uplifted hand
424379231_23f1ade134.jpg,A dog runs out onto a swimming pool diving board
424416723_19c56cb365.jpg,A brown dog is jumping on its hind legs
424506167_01f365726b.jpg,Two dogs standing in the field
424779662_568f9606d0.jpg,Three women celebrate St Patrick 's day by dressing up in green and white on a busy street
424869823_7aec015d87.jpg,A little girl holding her hand so that it looks the rainbow ends in her hand
425088533_a460dc4617.jpg,A toddler in a red sweatshirt and grey sweatpants in the branches of a tree
425518464_a18b87c563.jpg,A woman sits on a bench reading a newspaper
425706089_f138118e12.jpg,Two men stand in front of a restaurant
426065353_e9a604a01f.jpg,A guy is talking to his friend taking a picture of a girl taking shots
426191845_1e979e9345.jpg,A dog walking along a snow drift
42637986_135a9786a6.jpg,Silhouette of two people sitting on a dock at sunset
42637987_866635edf6.jpg,"A man sits on a bench in the park with a dog , while others walk nearby"
426805536_d1d5e68c17.jpg,A bearded man reads while sitting on a wall in a park
426920445_d07d1fd0f7.jpg,The brown and white dog is running through the grass
427082246_5bf1c3676f.jpg,a man in a yellow shirt training a black poodle
427167162_2c99779444.jpg,Group of people fighting on a street
427557693_1108566fd2.jpg,Two people walking on a street with barren trees
427683329_95d510a087.jpg,An old white-haired lady wearing sunglasses is sitting behind a man in yellow
427936315_0b8f7b8d23.jpg,A dog leaps in the air to catch a red Frisbee
428408242_b32faf2240.jpg,A dog running with a Frisbee
428483413_b9370baf72.jpg,A woman with dirty blonde hair and sunglasses and a man with dark hair stand in front of a record store
428485639_a82635d6ee.jpg,A young girl in a blue skirt is propping herself up on bars of a metal structure outside
428796930_476a3d6395.jpg,A black dog plays with a green object
429174232_ddd4ff5e0b.jpg,View through an alley of pedestrians passing by
429205889_ff5a006311.jpg,A woman in a black dress looking
429270993_294ba8e64c.jpg,Man is carrying a tool box down the sidewalk
429283612_37f6e7fb7f.jpg,Two people are standing on a hill overlooking rolling green grass
429851331_b248ca01cd.jpg,A brown dog holding something purple and black in its mouth
430173345_86388d8822.jpg,A dog in a field with a Frisbee
430803349_a66c91f64e.jpg,A dog running through water with a white toy in its mouth
430964917_022995afb6.jpg,A person wearing a blue and white coat rides a bicycle down the street
431018958_84b2beebff.jpg,The girl is paddling a rusty canoe in the water
431282339_0aa60dd78e.jpg,a black dog is jumping over a white fence whilst taking part in a dog show
431410325_f4916b5460.jpg,A golden haired dog with wet hair is licking its nose while moving through shallow water
432167214_c17fcc1a2d.jpg,A man is holding a religious poster
432248727_e7b623adbf.jpg,A brown dog is crouching and looking up in a field of grass
432490118_54a9c0e500.jpg,Two brown and white dogs fighting on a grassy area in front of a tree
432496659_f01464d9fb.jpg,a brown and white dog is walking through some wasteland
433810429_a4da0eac50.jpg,three men hike in the snow
433855742_c2a6fda763.jpg,A woman and a dog play with a disk in a field
434433505_966e50e17d.jpg,A skateboarder is doing a trick in midair
434792818_56375e203f.jpg,A man and woman stand in front of a large red modern statue
434938585_fbf913dfb4.jpg,A young woman wearing a turtle neck and black jacket is smiling for a picture
435054077_3506dbfcf4.jpg,A young woman sits crosslegged beside her purse on the grass among a crowd of dogs
435739506_2daf7f4887.jpg,Two dogs run in a field of brown grass
435827376_4384c3005a.jpg,a couple walking down the street carrying bags
436009777_440c7679a1.jpg,Two people talk while sitting on a big rock
436013859_793d870b6f.jpg,A brown dog is trying to catch a flying disk but missed it
436015762_8d0bae90c3.jpg,A man prepares to enter the red building
436393371_822ee70952.jpg,A brown doberman is outside with a stick in its mouth
436608339_f1d1298770.jpg,a couple posing in front of a picture wall
437054333_5c2761b8cd.jpg,People in a bus which is heading to 84 Peterson
437404867_209625774d.jpg,A woman is sitting on a sidewalk with a cellphone at her ear
437527058_189f2a7eef.jpg,People riding something in the snow
437917001_ae1106f34e.jpg,An man is sleeping on top of his clothes on concrete stairs
438639005_208bc59b0b.jpg,Two young children are walking across an open field
439037721_cdf1fc7358.jpg,Two people sitting on grass in front of a lake looking at the sky
439049388_3dcee2d30b.jpg,The men are getting their kayaks secured on the beach for the night
439492931_a96d590e40.jpg,A cluster of four brown dogs play in a field of brown grass
439569646_c917f1bc78.jpg,A young blonde girl wearing a red dress kneeling on a red carpet
439916996_1ddb9dc8e7.jpg,A brown dog persues a Frisbee across the grass as the thrower watches
440184957_267f3f3a2b.jpg,a dirty looking clown holding up two paper cut outs of children with blond hair
440190907_bf8b7ba8ef.jpg,People browse in a store
440737340_5af34ca9cf.jpg,A man with a mask carrying a black speaker
441212506_fcc321ac28.jpg,Two small dogs follow a larger dog with a tennis ball
44129946_9eeb385d77.jpg,Two people sit on a bench and watch a boat on the water
441398149_297146e38d.jpg,A girl with headphones is running next to some street signs
441817653_fbdf83060b.jpg,A bearded man wearing a denim jacket sits on a bench
441921713_1cafc7d7d2.jpg,The man is wearing gloves and holding a hawk in his hands
442220883_ff3d6e507f.jpg,A brown dog has a white toy in its mouth
442594271_2c3dd38483.jpg,People are enjoying a sunny day on a sandy beach by the ocean
442918418_0f29c97fa9.jpg,The dog leaps over the log in the forest
443430496_3fea95a07d.jpg,"A dog with yellow fur swims , neck deep , in water"
443885436_6e927e6c58.jpg,A tan curly haired dog jumps in the snow with a stick in its mouth
444047125_66b249287c.jpg,A person walks in the valley between tall mountains
444057017_f1e0fcaef7.jpg,A young girl looks up as she rides on a merry-go-round
444481722_690d0cadcf.jpg,A male walking and a female talking on the phone beside the concrete building
444803340_fdcaab86f9.jpg,a man and woman standing underneath the tree are talking
444845904_a4531c811a.jpg,Man with helmet rock climbing in a snowy area
444872454_9f51e07f88.jpg,A group of students dressed in sweatshirts and jackets head towards the right
444881000_bba92e585c.jpg,"A group of people walk in the park , while some talk on phones"
445148321_9f2f3ac711.jpg,The night sky in the desert
445655284_c29e6d7323.jpg,A large black and tan dog is running across the snow in a wooded area
445861800_75fc6a8c16.jpg,Three people walking on a sidewalk with 3 light colored cars in the background
446138054_d40c66d5f0.jpg,Man in khaki pants does elaborate kick in desert
446286714_dcec7f339e.jpg,An old man in a coat and hat sitting on a park bench
446291803_2fd4641b99.jpg,Two people with red scarves on their heads are watching tennis
446514680_ff5ca15ece.jpg,Two brown dogs are fighting and they are both wearing red
447111935_5af98563e3.jpg,The two greyhound dogs wearing sweaters are playing in the grass
447722389_4b51b7e13d.jpg,"A dog is jumping and catching a small , blue ball in a park surrounded by two other dogs"
447733067_09cfac3286.jpg,"A scantily clad girl , in a helmet , walks away from the camera , down a busy sidewalk"
447800028_0242008fa3.jpg,A black dog playing with a purple toy in the snow
448252603_7d928c900e.jpg,A boy pointing in a direction on a dirt road
448257345_ce149c2ea6.jpg,A person is eating a plate of pasta with a black and brown dog on his or her lap
44856031_0d82c2c7d1.jpg,A brown dog is sprayed with water
448590900_db83c42006.jpg,A brown dog is sniffing around green grass on a hill
448658518_eec0b648a6.jpg,Man in black waits at crossing signal near large brick building
448916362_17f3f1d0e1.jpg,A dog is running through a field with its tongue hanging out
449287870_f17fb825d7.jpg,A little girl in pink and purple stands on a playground
449352117_63c359c6e7.jpg,A brown and black puppy stands by a camera
450596617_ed37ec0fe4.jpg,Two people are walking by the ocean
451081733_40218cec31.jpg,A shirtless guy turned around videotaping something at the beach
451326127_2d95a2e1c2.jpg,a dog jumping over a fallen tree in the forest
451597318_4f370b1339.jpg,Brown dog leaping up with orange disc in mouth with blue and yellow toy boat in background
452345346_afe1248586.jpg,"A dog standing in sand , holding a tire in his mouth"
452363869_cad37e609f.jpg,A black dog is chasing a ball on a green grass
452416075_60b2bb5832.jpg,A small child jumps up on a trampoline
452419961_6d42ab7000.jpg,The three children are in a cage
453473508_682c0a7189.jpg,A brown dog is running though a river
453756106_711c20471a.jpg,Two dogs play with each other in the dirt
454686980_7517fe0c2e.jpg,Woman in dark shirt standing alone in front of a yellow car
454691853_cc1e0fa6a1.jpg,a yellow dog carries a black leash
454709143_9c513f095c.jpg,A man holds up a cardboard sign near a wall with red graffiti
455611732_d65bf3e976.jpg,"Distant person with blue backpack hiking in rocky area , mountains in background"
455856615_f6361d9253.jpg,A skier flies through the air
456299217_b2802efbc2.jpg,Woman in black poses near a pyramid fountain
456512643_0aac2fa9ce.jpg,A tan dog is running fast through tall green grass
457631171_12b1aee828.jpg,A man standing next to a huge rock formation
457875937_982588d918.jpg,Two small dogs run through the grass
457945610_1a23b9ced0.jpg,a young girl in a striped bathing suit jumping in the ocean
458004873_f084c47a88.jpg,Top-down view of a man sitting on a bench inside with a standing man facing him
458183774_afe65abf67.jpg,A dog rolls on his back in the grass
458213442_12c59e61a0.jpg,A black and white dog is jumping over a hurdle
458735196_176e7df6b3.jpg,A dog with a wrinkled face bites on a pink toy
459284240_5a4167bf92.jpg,A toddler starting at a clown walking down a snowy sidewalk
459778335_857d8ffebf.jpg,A man tosses a boy into the air at the beach
459814265_d48ba48978.jpg,"a dog sitting in the grass , with his tongue out"
460195978_fc522a4979.jpg,A person playing with their black dog in the grass
460350019_af60511a3b.jpg,A woman and a dog playing outside
460478198_83039f2593.jpg,A dog chasing another dog by a lake
460781612_6815c74d37.jpg,"A white dog in a jump , holding a plate in his mouth"
460935487_75b2da7854.jpg,A dog follows another dog around the corner but looks back
460973814_5eacd1ced4.jpg,Three people gather around a table for beverages
461019788_bc0993dabd.jpg,A couple stands on a dock by the water hugging
461505235_590102a5bf.jpg,A mountain climber hangs from a cliff above the ocean
462080147_ca088e6541.jpg,one man wearing a black hoodie sweatshirt and another wearing a box over his head
462198798_89e2df0358.jpg,A black dog is walking beside water in the woods
462288558_b31a8a976f.jpg,One tag dog biting another tan dog while laying on a bed
463786229_b54c9a3436.jpg,a bee on top of a flower
463875230_f19e83d6df.jpg,The girl is on a swing
463978865_c87c6ca84c.jpg,A man with dreadlocks and a backpack walks down the sidewalk with colorful buildings in the background
464116251_1ac4bc91f8.jpg,A dog is jumping over some logs
464251704_b0f0c4c87a.jpg,A girl is swinging
464506846_1734302b58.jpg,A muzzled greyhound leaps over grassy ground
464527562_a18f095225.jpg,A brown dog has its eyes closed and a purple Frisbee in its mouth
465859490_b077219424.jpg,People sit a tables while a man speaks with a microphone
465994762_1760e83c5d.jpg,A dog jumps over a chain
466176275_f40d37851e.jpg,"Two dogs , the gray poodle high in the air , play on the grass"
466956209_2ffcea3941.jpg,A distant person is climbing up a very sheer mountain
466956675_a2fb6bf901.jpg,a man climbing a sheer rock wall
467858872_f3431df682.jpg,Two dogs with their heads down a hole and their tails are sticking straight up
467960888_6943257534.jpg,A dog runs along the ocean surf
468102269_135938e209.jpg,"A couple kiss outdoors , while another couple watch"
468141298_3154d717e1.jpg,A street view with cars and buildings
468310111_d9396abcbd.jpg,A black and white dog running in the grass where there are some cows
468608014_09fd20eb9b.jpg,The photographer is playing tug-of-war with a dog
468871328_72990babd4.jpg,Two dogs are tied to a tree in a city
468911753_cc595f5da0.jpg,A brown and white dog runs away carrying a big stick
468918320_9c275b877f.jpg,The man and woman sitting on a bench are kissing
468930779_8008d90e10.jpg,A dog swimming with a stick in its mouth
469021173_aa31c07108.jpg,A hiker wearing an orange backpack is walking through long grass
469029994_349e138606.jpg,a man with an orange backpack is standing on a cliffside path
469259974_bb03c15c42.jpg,A man reads the newspaper while having a drink
469617651_278e586e46.jpg,A line of white chairs folded and a few indescript people sitting in the background
469969326_4b84073286.jpg,A woman wearing a red backpack is sitting on a rock overlooking the water
470373679_98dceb19e7.jpg,Sillhouttes of people in front of a mountain and in front of a window
470887781_faae5dae83.jpg,A crowd of people remember the Armenian genocide from 1915 to 1923
470887785_e0b1241d94.jpg,A lady is giving a speech dealing with the Armenian genocide
470887791_86d5a08a38.jpg,A man holding flag and a woman behind a railing
470887795_8443ce53d0.jpg,Boy drinking from a green bottle with girl in purple sweater watching
470903027_489cc507de.jpg,"Man on green grass , mountains and semi-cloudy sky in background"
471402959_0b187560df.jpg,Woman in a red headscarf covering her face
472396131_6e97068d93.jpg,The dog returns with the hunter 's bird
472535997_0dbf42b9f3.jpg,Two little girls wearing pink outfits dance together
472661386_723aae880b.jpg,The children hold up awards
472860064_a96a228796.jpg,a grey dog jumps in the air to catch a Frisbee in a grassy park
473220329_819a913bbb.jpg,A woman with dark hair walks through a grassy field on a path with wooden handrails
473988700_570422001b.jpg,A black and brown dog shakes water off of itself
475042270_719ebe6c48.jpg,Two dogs playing near the woods
475313618_bdb2f72be5.jpg,a lone woamn wearing a black hoodie and blue jeans standing on a sidewalk
475317104_1cdc1653b4.jpg,A girl standing in an enclosed place
475778645_65b7343c47.jpg,A small boy hangs from a safety harness next to a climbing wall
475816542_f5c2736815.jpg,The black dog is by a soccer ball and the brown dog is running
475980315_b8ecd50094.jpg,A white dog retrieves the stick from the lake for her owner
476233374_e1396998ef.jpg,"A small boy and girl on the beach 's edge , looking at the ground"
476740978_45b65ebe0c.jpg,"War protesters on curb , with pink umbrellas spelling out IMPEACH"
476759700_8911f087f8.jpg,"A man holds up a "" free hugs "" sign above his head"
476760133_c33d2bd83d.jpg,Black dog is carrying something in its mouth and running in the grass
477204750_d04d111cd4.jpg,A dog turns on the grass to persue a flying ball
477254932_56b48d775d.jpg,A girl heads into the pool while others chat at the side
477768471_d7cd618fdb.jpg,A black and white dog is playing with a golf ball in the sand
478208896_90e7187b64.jpg,"A lady in black pants and her shadow , climb large rocks"
478209058_21e2c37c73.jpg,A person climbing a large rock with many snow covered rocks in the background
478592803_f57cc9c461.jpg,Two girls in red jackets are trying to cross traffic with a lot of cars going by
47870024_73a4481f7d.jpg,A boy wearing a helmet rides a scooter in a suburban neighborhood
47871819_db55ac4699.jpg,The girl in the white strip is falling down as the girl in the blue strip challenges for the soccer ball
478750151_e0adb5030a.jpg,The brown and white dogs run through the field
478754346_addb53893c.jpg,A man in a helmet does a jump on his bike
479807115_3a484fb18b.jpg,A man riding a dirt bike in down a hill in competition
479807465_cf42f39d00.jpg,A fallen dirt biker is aided by another
479807833_85eed6899c.jpg,An off road motorbike climbs a rocky hill
480200554_6155e9dfeb.jpg,An elderly man wearing a sombrero riding a mobility scooter while shopping for shoes
480505313_2dc686e5db.jpg,A couple is photographed in front of a large outdoor fountain
480607352_65614ab348.jpg,Street performer in colorful shirt performing with small guitar
481054596_cad8c02103.jpg,The man in the red shirt is taking a photo of the couple that is hugging on the sidewalk
481632457_7372f18275.jpg,An adult Australian Shepherd follows behind a running Australian Shepherd puppy
481732592_b50194cb89.jpg,A red haired man in white pants glances at a couple sitting on a step
481827288_a688be7913.jpg,Two brown dog play together in the water
481887827_f8975dabf1.jpg,Three people lounge on a dark prairie in front of a campfire
482047956_9a29e9cee6.jpg,A group of girls are riding on a roller coaster
482088914_e6ea4501e9.jpg,A man kayaks in wavy water
482098572_e83153b300.jpg,The kayaker is going through rapids
482353373_03a9d5e8bc.jpg,Boy holding pool cue looking at person in sweater
482830610_13a0a6c924.jpg,a woman reads a book on a train
482882307_7dcb9eee11.jpg,A man flipped off of a white water raft
482882719_165722082d.jpg,The six people are in a blue raft in the water and one person flew out of the raft
482907079_22085ada04.jpg,People are watching a man who is climbing on a rock face
483039719_75181b2726.jpg,The one teen has a headband and the other one a hat
483136916_16976f4902.jpg,A dog stands in a field
483841513_e660391880.jpg,A girl is doing a trick on her trampoline
484896012_7787d04f41.jpg,A small boy wearing red kicks a soccer ball above the grass
485054073_fef8b80b4b.jpg,A Frisbee casts a shadow on the dog
485245061_5a5de43e20.jpg,A man crouched on a snowy peak
485312202_784508f2a9.jpg,Man sitting on a bench next to a bike
485357535_b45ba5b6da.jpg,A teenage boy wearing a striped shirt walks on a street paved with stars carrying a skateboard
485566887_57eac33bd1.jpg,Two brown dogs with blue collars are running in the grass
485738889_c2a00876a6.jpg,A young girl and baby boy are swimming underwater in a pool
485741580_ab523fa657.jpg,The dog is sleeping in the vehicle
485921585_1974b1577a.jpg,A bicycle stunt person midair performing a trick with fans watching
486300784_2cc7a770ff.jpg,Two grey dogs running through the shallow water of a lake
486712504_36be449055.jpg,A Golden Retreiver jumps over an obstacle
486720042_b785e7f88c.jpg,Two dogs are running around each other in the sand
486917990_72bd4069af.jpg,A person wearing a white hat climbs a rock
487071033_27e460a1b9.jpg,A skateboarder doing a trick off a quarter pipe
487074671_66db20bf47.jpg,a man in brown jacket and blue cap is washing a black jacket in fountain
487487795_54705c406e.jpg,Two dogs on hind legs with faces near each other on a grassy field
487894806_352d9b5e66.jpg,A brown dog wearing a collar is chasing and biting on a red broom
488089932_c3a5fa4140.jpg,"Young boy with tongue out hula hooping with two hula hoops in a crowded area , man in blue shirt stands behind him"
488196964_49159f11fd.jpg,A dog running through water with a ball in its mouth
488352274_9a22064cb3.jpg,Two brown dogs are running on the sand
488356951_b3b77ad832.jpg,"These three men are sitting near each other , and are all wearing short sleeved shirts"
488408004_a1e26d4886.jpg,A young boy wearing a light blue jacket walks across the brick patio
488416045_1c6d903fe0.jpg,A brown dog is running along a beach
488549693_a1f51d8c4a.jpg,"two kids playing on the beach , close to the water"
488590040_35a3e96c89.jpg,Two men holding their fishing poles
489065557_0eb08889cd.jpg,The man is dropping from a swinging rope into a calm river
489134459_1b3f46fc03.jpg,A little girl leans on a concrete wall next to a blue door where a shirtless child sits
489372715_ce52da796a.jpg,An orange dog shakes his head very hard on the sand
489551372_b19a6ad0ed.jpg,The man leads his black and white dog across a blue obstacle
489773343_a8aecf7db3.jpg,two black dogs wait for a little girl to throw a ball at the beach
489865145_65ea6d1c14.jpg,Girl with shaved head walks on path beside building
490044494_d2d546be8d.jpg,Three dogs are running through the grass
490390951_87395fcb1c.jpg,A shot of shoes in water
491405109_798222cfd0.jpg,A little girl hangs her head upside down
491564019_1ca68d16c1.jpg,A small blond girl wearing a yellow shirt sliding down a yellow slide with her feet in the air
491600485_26c52c8816.jpg,A black dog waits on the grass for a falling yellow ball
491964988_414b556228.jpg,"A young girl hops on the path to avoid the puddles , located near a lake"
492341908_1ef53be265.jpg,Two young girls drive an ATV
492493570_c27237a396.jpg,Girl in pink bathing suit with right arm in air behind a seagull on the beach near the water
492802403_ba5246cfea.jpg,Two tan dogs playing together in a fenced yard
493109089_468e105233.jpg,A little boy in a red jacket plays on a jungle gym
493507605_48fe8e3739.jpg,"Two black , wet dogs running on grass"
493542985_c85ad29ebe.jpg,A girl is rowing in a lake
493621130_152bdd4e91.jpg,A light brown dog with his tail in the air jumps of a pontoon toward the water
494221578_027f51cdf4.jpg,a toddler in a pink coat is laying front down on a red slide
494329594_6e751372a0.jpg,A black woman in a pink bikini is sitting on a towel on a lounge chair
494792770_2c5f767ac0.jpg,a dog runs through the long grass
494907021_321e82877a.jpg,Some children tugging on a rope next to a building in a city
494921598_af73bda568.jpg,Two people are playing ice hockey
495014499_8fd065cfd9.jpg,"Man wrapped in flag stands in city intersection , lit billboards in background"
495033548_bd320405d8.jpg,Two opposing footballers play on a field
495054019_3dee8a02f5.jpg,Three young men face an older man with a whistle
495055747_a75872762a.jpg,An elderly woman walking uphill crossing the street
495116214_f1df479fb0.jpg,Two dogs holding one stick on a beach
495340319_705f2e63d6.jpg,Two children playing tag football
495341977_b27279f962.jpg,Two brown dogs are biting on a black Frisbee
49553964_cee950f3ba.jpg,A man holds onto ropes and is pulled through the water on his ski
496110746_a93ca191ae.jpg,A kid is upside down on a swing
496129405_b9feeda1ab.jpg,The three dogs are playing with each other
496380034_d22aeeedb3.jpg,A black and tan dog and a black and white dog are playing ball in the grass
496555371_3e1ee0d97d.jpg,A black dog is followed by two brown dogs over sand
496606439_9333831e73.jpg,woman smile and wave to the camera
496971341_22782195f0.jpg,Two dogs playing with a blue and green ball
497122685_a51b29dc46.jpg,The girl is coming off of a water slide into a pool
497579819_f91b26f7d3.jpg,A dog tied to a leash in an open grassy area
497791037_93499238d8.jpg,A boy jumps off a swing on the swing set when its high enough
498404951_527adba7b8.jpg,A blonde puppy wearing a red collar is standing in the water
498444334_a680d318a1.jpg,Group of young men posing and holding cans
498492764_fe276e505a.jpg,A man locking his bicycle to a metal pole
498748832_941faaaf40.jpg,A woman holding black and white bag rides the subway
498794783_cc2ac62b47.jpg,Two girls in colourful dresses blowing bubbles at a park
498957941_f0eda42787.jpg,A young boy runs
50030244_02cd4de372.jpg,"The three cats , two white with calico accents and a gray tabby , are laying in the brown grass"
500308355_f0c19067c0.jpg,A white dog jumps at a woman holding another dog
500446858_125702b296.jpg,A small white dog runs
500678178_26ce0f4417.jpg,A young child is covered in straw except for the head and left arm
501320769_31eea7b7ea.jpg,A child in a white bathrobe is standing in a doorway
501520507_c86f805ab8.jpg,People examine the merchandise in a tent at a crafts fair
501650847_b0beba926c.jpg,A brown dog starring at a soccer ball
501684722_0f20c4e704.jpg,A girl kisses another little girl while the third is falling out of frame
501699433_f8df386cf9.jpg,Two boys are swimming underwater with a woman in the background
502115726_927dd684d3.jpg,A boy in a striped shirt straddling the sides of a playground bridge
502671104_b2114246c7.jpg,The little girl in the pool is wearing a red swimsuit
502783522_3656f27014.jpg,A black dog running through the forest
502884177_25939ac000.jpg,A woman in a red vest stands in a crowd
503090187_8758ab5680.jpg,A man gets ready to take a picture
503717911_fc43cb3cf9.jpg,A white dog leaps up to grab a pink Frisbee
503794526_603a7954d3.jpg,A child swings high with trees in the background
504385521_6e668691a3.jpg,A blond dog shakes water off next to a lake
504765160_b4b083b293.jpg,A woman in a blue shirt gazes into the distance
504904434_889f426c6e.jpg,A person runs with a small football
505062117_a70b4e10ab.jpg,A black dog in the water with a tennis ball in his mouth
505929313_7668f021ab.jpg,A black dog stands in the surf holding a red rubber ball
505944126_f9a6ab8944.jpg,Two dogs playing outside
505955292_026f1489f2.jpg,Child with purple shirt and bluejeans is atop a brown horse
506343925_b30a235de6.jpg,A wild dog runs through the desert
506367606_7cca2bba9b.jpg,The girl is sitting at the counter between the bucket of flowers and the cardboard boxes
506412121_67ecc7ec05.jpg,A man fishes near some white waves
506478284_7cf8bdbe36.jpg,A young couple in formal pose for a picture
506738508_327efdf9c3.jpg,Two men wearing white suits and sunglasses are at a party punching their hands into the air
506808265_fe84ada926.jpg,A middle aged woman is standing by a DJ deck in a house
506882688_b37d549593.jpg,Young person stands in spray from a fountain under a cloudy blue sky
507758961_e63ca126cc.jpg,A child in a white and orange outfit doing push ups
508261758_78fb8ae067.jpg,Three girls pile on top of each other on the concrete
508432819_3d055f395d.jpg,A vehicle comes over the top of a hill
508929192_670910fdd2.jpg,Children are playing badminton in the garden
508958120_afe274f726.jpg,Two people on a rock looking at each other
509123893_07b8ea82a9.jpg,Two little girls sitting on the edge of a street eating corn on the cob
509200598_171a1ab6c8.jpg,A black dog is looking down at another black dog lying on the grass
509241560_00e5b20562.jpg,"Four middle eastern children , three girls and one boy , climb on a grotto with a pink interior"
509778093_21236bb64d.jpg,a brown and white dog has is playing with a white ball on the grass
510197538_0a11b94460.jpg,A little blonde girl running outside
510510783_b2cf5d57bb.jpg,child hanging upside down from a tree swing
510531976_90bbee22a2.jpg,A man balances on his forearms while a child watches in front of a colorful background
510791586_3913ade6a7.jpg,A young girl playing in the water with others watching in the background
511282305_dbab4bf4be.jpg,Two girls riding an amusement park ride
511749704_3037806cb1.jpg,A young boy skateboards on a sidewalk at a skate park
511844627_0ec78e01e9.jpg,A man skis on a snowy mountain
512026551_ba63ddbd31.jpg,A brown dog is climbing out of the water with a green ball in its mouth
512031915_0dd03dcdf9.jpg,The black dog is standing by the wall next to the orange
512045825_1be2083922.jpg,A dog jumps over a barrier in a field
512101751_05a6d93e19.jpg,A white dog with a muzzle is running on the grass
512163695_51a108761d.jpg,A woman with a backpack walks along a series of buildings
512306469_1392697d32.jpg,"Young boy wearing a paper printed hat , blue jacket and blue and black face paint holds hands near mouth"
512550372_438849ce19.jpg,"A man in brown pants , white shirt and orange hat stands on a rock near a wooded area"
512634877_d7ad8c8329.jpg,A pitbull dog chasing a red ball
512991147_dc48e6839c.jpg,Man walking through large puddle of water
513116697_ad0f4dc800.jpg,a lone skier jumping on the side of a snowy mountain
513269597_c38308feaf.jpg,A furry black dog in a backyard carrying a basket in its mouth
514036362_5f2b9b7314.jpg,a woman wearing black stands in front of a pickup truck
514073775_56796be990.jpg,group of kids outside a building reaching for a bubble
514222285_aa0c8d05b7.jpg,A little child is in full ski gear while standing on the snow
514222303_cb98584536.jpg,"A little girl in a hat , striped shirt , and red shorts walking on a rope bridge"
514431934_9cf78f05a9.jpg,Two people in Seattle looking at an ambulance in the street
514905846_b54d13946a.jpg,"A child , wearing a tie , jumps off steps"
514990193_2d2422af2c.jpg,A woman lays on a sofa in a yard
515335111_c4afd5b903.jpg,The man holds a wooden paddle in a canoe with his dog
515702827_be3c6ce857.jpg,A child in a pink hat on a pink surfboard
515755283_8f890b3207.jpg,There are three policemen and a police motorcycle
515797344_4ae75cb9b1.jpg,Men walking on city street with a yellow bus and two FedEx vehicles in the background
516214924_c2a4364cb3.jpg,A dog has an orange ball in its mouth
516394876_8b9b8021bc.jpg,A man in a red shirt shopping for candy
516648762_0cff84ea97.jpg,A young girl makes a face as she looks at an insect on her finger
516725192_c9cdd63878.jpg,A person is standing in the ocean fully clothed holding a fishing pole in one hand and a tackle box in the other
516761840_842dabc908.jpg,Two girls playing with people and flowers behind them
516998046_1175674fcd.jpg,A dog is running in the ocean beside the beach
517094985_4b9e926936.jpg,A woman holds a leash with a dog in one hand and the hand of a child riding a unicycle in the other
517102724_a0f3069156.jpg,A black dog plays around near a waterfall
518144037_9a1754b2a6.jpg,A young boy with a purple Mohawk playing the violin
518251319_40e031e818.jpg,A man holds a sign seeking money
518610439_b64ab21c02.jpg,A woman does a handstand on the beach
518789868_8895ef8792.jpg,A boy in a black shirt is inside a structure with wooden ceiling beams
519059913_4906fe4050.jpg,A boy wearing red and blue swim trunks jumping headfirst into a swimming pool
519061891_320061864e.jpg,A little boy is splashing around in the water in a kiddie pool
519167484_ee03e2a91e.jpg,A girl in a pink dress plays with a hula hoop
519228867_2fd25e38d4.jpg,A little girl is sitting in a metal tub filled with water
519754987_51861fea85.jpg,A skinny girl rides by on a bike with a lot of people in the background
520491467_54cbc0a866.jpg,A little boy and girl are jumping on a trampoline in front of a yellow building
521186251_e97d1f50f8.jpg,The kids ride a boat in the water
521658170_a837af87e9.jpg,A man holds a stick while three dogs watch and jump
522063319_33827f1627.jpg,Two children kneeling down with pirate hats on
522486784_978021d537.jpg,One brown and one mostly black dog are either playing or fighting
522652105_a89f1cf260.jpg,A girl playing is a pile of colorful balls
522700240_d9af45e60d.jpg,A dog under a sheet
523249012_a0a25f487e.jpg,Man sits near water with fishing pole and empty camping chair
523327429_af093fc7cf.jpg,A man in a grey shirt and backpack is offering poems for a Giants ticket
523692399_d2e261a302.jpg,A man wears a black helmet and is on a black skateboard
523985664_c866af4850.jpg,"a girl wears a sign that says "" free hugs """
523991446_65dbc5a4a5.jpg,"Woman flips her hair as she dances outdoors , band in background"
524031846_28b11bc0e5.jpg,a boy jumps into the pool
524036004_6747cf909b.jpg,A boy jumps into a pool while holding a ball
524105255_b346f288be.jpg,A woman looking at view of a city
524282699_71e678a6bd.jpg,Two dogs running on the sand
524310507_51220580de.jpg,A man looks mysterious in a blue shirt and a red truck for a company called Wilbert
524360969_472a7152f0.jpg,Two flaggers chatting on a construction site
524698457_77ba13840a.jpg,The dog is jumping over a yellow and white fence on an obstacle course
